127.0.0.1, 2012-10-12 11:01:02, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:14:58, POST, /admin/default/edit/home/views/layout.html, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/default/view_post/1, HTTP/1.1, 200, 0.266000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:01, GET, /home/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:15:14, GET, /home/default/index, HTTP/1.1, 200, 0.156000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/default/design/home, HTTP/1.1, 200, 0.326000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/search.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/test_icon.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:16:56, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/default/design/home, HTTP/1.1, 200, 0.513000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/images/test_icon.png, HTTP/1.1, 304, 0.003000

127.0.0.1, 2012-10-12 13:17:04, GET, /admin/static/images/search.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:17:05, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/default/logout, HTTP/1.1, 303, 0.066000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/default/index, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:33, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/default/index, HTTP/1.1, 200, 0.091000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:20:41, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 14:51:20, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/default/index, HTTP/1.1, 200, 3.022000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.009000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.008000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.009000
127.0.0.1, 2012-10-12 14:51:24, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:51:25, GET, /welcome/static/images/google-buzz.png, HTTP/1.1, 200, 0.021000
127.0.0.1, 2012-10-12 14:51:25, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.023000
127.0.0.1, 2012-10-12 14:51:25, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.024000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/default/index, HTTP/1.1, 200, 0.703000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.008000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.024000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.012000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.023000

127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.021000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.031000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.038000
127.0.0.1, 2012-10-12 14:51:34, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.040000
127.0.0.1, 2012-10-12 14:51:35, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-10-12 14:51:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-10-12 14:51:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-10-12 14:51:44, POST, /admin/default/index, HTTP/1.1, 200, 0.140000
127.0.0.1, 2012-10-12 14:51:49, POST, /admin/default/index, HTTP/1.1, 303, 0.164000
127.0.0.1, 2012-10-12 14:51:49, GET, /admin/default/site, HTTP/1.1, 200, 0.086000
127.0.0.1, 2012-10-12 14:51:49, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.008000
127.0.0.1, 2012-10-12 14:51:49, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.031000
127.0.0.1, 2012-10-12 14:51:49, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-10-12 14:51:49, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-10-12 14:51:49, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.036000
127.0.0.1, 2012-10-12 14:51:50, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.784000
127.0.0.1, 2012-10-12 14:51:50, POST, /admin/default/check_version, HTTP/1.1, 200, 0.879000
127.0.0.1, 2012-10-12 14:51:54, GET, /admin/default/design/home, HTTP/1.1, 200, 0.658000
127.0.0.1, 2012-10-12 14:51:54, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:51:54, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.015000
127.0.0.1, 2012-10-12 14:51:54, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 200, 0.015000
127.0.0.1, 2012-10-12 14:51:54, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:51:54, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.018000
127.0.0.1, 2012-10-12 14:52:19, POST, /admin/default/create_file, HTTP/1.1, 303, 0.109000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/default/edit/home/controllers/temp.py, HTTP/1.1, 200, 0.170000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/theme/web2py.css, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/lib/codemirror.css, HTTP/1.1, 200, 0.133000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.164000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/mode/clike/clike.js, HTTP/1.1, 200, 0.172000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.141000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.203000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.158000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.028000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 200, 0.095000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.228000
127.0.0.1, 2012-10-12 14:52:19, GET, /admin/static/codemirror/emmet.min.js, HTTP/1.1, 200, 0.121000
127.0.0.1, 2012-10-12 14:52:48, POST, /admin/default/edit/home/controllers/temp.py, HTTP/1.1, 200, 0.075000
127.0.0.1, 2012-10-12 14:52:53, POST, /admin/default/edit/home/controllers/temp.py, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/temp, HTTP/1.1, 200, 0.194000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/css/calendar.css, HTTP/1.1, 200, 0.029000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/js/web2py.js, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/js/jquery.js, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.025000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/js/calendar.js, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/css/web2py.css, HTTP/1.1, 200, 0.006000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/images/favicon.ico, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 14:53:20, GET, /home/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-10-12 14:53:30, GET, /admin/default/design/home, HTTP/1.1, 200, 0.159000
127.0.0.1, 2012-10-12 14:53:50, GET, /admin/default/delete/home/controllers/temp.py, HTTP/1.1, 200, 0.089000
127.0.0.1, 2012-10-12 14:53:52, POST, /admin/default/delete/home/controllers/temp.py, HTTP/1.1, 303, 0.079000
127.0.0.1, 2012-10-12 14:53:52, GET, /admin/default/design/home, HTTP/1.1, 200, 0.115000
127.0.0.1, 2012-11-07 20:41:23, GET, /, HTTP/1.1, 303, 0.020566
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/default/index, HTTP/1.1, 200, 1.047793
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.001963
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.001980
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.003077
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/css/web2py_bootstrap_nojs.css, HTTP/1.1, 200, 0.001900
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.005083
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000684
127.0.0.1, 2012-11-07 20:41:24, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.002089
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/default/index, HTTP/1.1, 200, 0.490743
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.001421
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.001308
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.002451
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.001473
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.002226
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.001448
127.0.0.1, 2012-11-07 20:41:31, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.001708
127.0.0.1, 2012-11-07 20:41:34, POST, /admin/default/index, HTTP/1.1, 303, 0.155910
127.0.0.1, 2012-11-07 20:41:34, GET, /admin/default/site, HTTP/1.1, 200, 0.152969
127.0.0.1, 2012-11-07 20:41:34, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.001346
127.0.0.1, 2012-11-07 20:41:34, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.001598
127.0.0.1, 2012-11-07 20:41:34, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.002322
127.0.0.1, 2012-11-07 20:41:34, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.001563
127.0.0.1, 2012-11-07 20:41:34, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.001993
127.0.0.1, 2012-11-07 20:41:40, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.002084
127.0.0.1, 2012-11-07 20:41:40, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.001612
127.0.0.1, 2012-11-07 20:41:40, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.001347
127.0.0.1, 2012-11-07 20:41:41, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.004837
127.0.0.1, 2012-11-07 20:41:41, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.003348
127.0.0.1, 2012-11-07 20:41:42, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.001746
127.0.0.1, 2012-11-07 20:41:50, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.004129
127.0.0.1, 2012-11-07 20:41:51, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.654308
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/default/index, HTTP/1.1, 200, 0.092327
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.004421
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.005288
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.007792
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.004051
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.005288
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.005862
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.004121
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.005426
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.002793
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.001835
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.002652
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.001569
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.001187
127.0.0.1, 2012-11-07 20:41:56, GET, /welcome/static/images/google-buzz.png, HTTP/1.1, 200, 0.001202
127.0.0.1, 2012-11-07 20:41:59, GET, /admin/default/index, HTTP/1.1, 303, 0.064920
127.0.0.1, 2012-11-07 20:41:59, GET, /admin/default/site, HTTP/1.1, 200, 0.154597
127.0.0.1, 2012-11-07 20:42:00, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.653592
127.0.0.1, 2012-11-07 20:42:00, POST, /admin/default/check_version, HTTP/1.1, 200, 10.276037
127.0.0.1, 2012-11-07 20:42:05, GET, /admin/default/site, HTTP/1.1, 200, 0.144257
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.004339
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.004352
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.006919
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.006155
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.003939
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.004804
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.008019
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.005065
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.001040
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.002993
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.004244
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.003084
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.003160
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.001560
127.0.0.1, 2012-11-07 20:42:06, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.002666
